trials,outcome,nct_id,models,term,estimate,std.error,outcome_method
41,hba1c,NCT02750410,f4,value_1,0.518,0.089,locf
41,hba1c,NCT02750410,f4,age10,-0.08,0.119,locf
41,hba1c,NCT02750410,f4,arm_f_2_Dula 0.75mg,-0.801,0.846,locf
41,hba1c,NCT02750410,f4,sex,-0.133,0.251,locf
41,hba1c,NCT02750410,f4,age10:arm_f_2_Dula 0.75mg,0.035,0.138,locf
41,hba1c,NCT02750410,f4,arm_f_2_Dula 0.75mg:sex,0.201,0.292,locf
41,hba1c,NCT01768559,f4,(Intercept),3.612,0.383,locf
41,hba1c,NCT01768559,f4,value_1,0.437,0.042,locf
41,hba1c,NCT01768559,f4,age10,0.023,0.033,locf
41,hba1c,NCT01768559,f4,arm_f_2_Lixisenatide,0.556,0.361,locf
41,hba1c,NCT01768559,f4,sex,-0.084,0.06,locf
41,hba1c,NCT01768559,f4,age10:arm_f_2_Lixisenatide,-0.079,0.06,locf
41,hba1c,NCT01768559,f4,arm_f_2_Lixisenatide:sex,0.005,0.104,locf
41,hba1c,NCT00975286,f4,(Intercept),3.013,0.506,locf
41,hba1c,NCT00975286,f4,value_1,0.572,0.055,locf
41,hba1c,NCT00975286,f4,age10,-0.038,0.042,locf
41,hba1c,NCT00975286,f4,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.28,0.351,locf
41,hba1c,NCT00975286,f4,sex,0.091,0.084,locf
41,hba1c,NCT00975286,f4,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.01,0.061,locf
41,hba1c,NCT00975286,f4,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,-0.008,0.119,locf
41,hba1c,NCT01632007,f4,(Intercept),1.557,0.838,locf
41,hba1c,NCT01632007,f4,value_1,0.865,0.046,locf
41,hba1c,NCT01632007,f4,age10,-0.027,0.101,locf
41,hba1c,NCT01632007,f4,arm_f_2_Alogliptin,-0.946,0.823,locf
41,hba1c,NCT01632007,f4,arm_f_2_Trelagliptin,-0.316,0.811,locf
41,hba1c,NCT01632007,f4,sex,-0.106,0.262,locf
41,hba1c,NCT01632007,f4,age10:arm_f_2_Alogliptin,0.024,0.119,locf
41,hba1c,NCT01632007,f4,age10:arm_f_2_Trelagliptin,-0.051,0.116,locf
41,hba1c,NCT01632007,f4,arm_f_2_Alogliptin:sex,0.106,0.301,locf
41,hba1c,NCT01632007,f4,arm_f_2_Trelagliptin:sex,-0.027,0.296,locf
41,hba1c,NCT01619059,f4,(Intercept),1.024,0.556,locf
41,hba1c,NCT01619059,f4,value_1,0.787,0.051,locf
41,hba1c,NCT01619059,f4,age10,0.069,0.069,locf
41,hba1c,NCT01619059,f4,arm_f_2_SAXA PLUS DAPA PLUS MET,0.099,0.544,locf
41,hba1c,NCT01619059,f4,sex,0.086,0.123,locf
41,hba1c,NCT01619059,f4,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.079,0.094,locf
41,hba1c,NCT01619059,f4,arm_f_2_SAXA PLUS DAPA PLUS MET:sex,-0.034,0.176,locf
41,hba1c,NCT00968812,f5,(Intercept),2.593,0.206,bocf
41,hba1c,NCT00968812,f5,value_1,0.58,0.026,bocf
41,hba1c,NCT00968812,f5,arm_f_2_uaa10456,0.015,0.05,bocf
41,hba1c,NCT00968812,f5,arm_f_2_uaa10457,-0.069,0.05,bocf
41,hba1c,NCT01032629,f5,(Intercept),2.583,0.145,bocf
41,hba1c,NCT01032629,f5,value_1,0.688,0.017,bocf
41,hba1c,NCT01032629,f5,arm_f_2_uaa10512,-0.134,0.039,bocf
41,hba1c,NCT01032629,f5,arm_f_2_uaa10514,-0.165,0.039,bocf
41,hba1c,NCT01106625,f5,(Intercept),3.234,0.362,bocf
41,hba1c,NCT01106625,f5,value_1,0.566,0.044,bocf
41,hba1c,NCT01106625,f5,arm_f_2_uaa10569,-0.451,0.098,bocf
41,hba1c,NCT01106625,f5,arm_f_2_uaa10570,-0.612,0.098,bocf
41,hba1c,NCT01081834,f5,(Intercept),2.153,0.283,bocf
41,hba1c,NCT01081834,f5,value_1,0.713,0.035,bocf
41,hba1c,NCT01081834,f5,arm_f_2_uaa10548,-0.536,0.083,bocf
41,hba1c,NCT01081834,f5,arm_f_2_uaa10549,-0.749,0.083,bocf
41,hba1c,NCT01106651,f5,(Intercept),2.625,0.256,bocf
41,hba1c,NCT01106651,f5,value_1,0.647,0.032,bocf
41,hba1c,NCT01106651,f5,arm_f_2_uaa10573,-0.43,0.062,bocf
41,hba1c,NCT01106651,f5,arm_f_2_uaa10574,-0.546,0.062,bocf
41,hba1c,NCT01106677,f5,(Intercept),2.728,0.2,bocf
41,hba1c,NCT01106677,f5,value_1,0.616,0.024,bocf
41,hba1c,NCT01106677,f5,arm_f_2_uaa10577,-0.355,0.069,bocf
41,hba1c,NCT01106677,f5,arm_f_2_uaa10578,-0.506,0.069,bocf
41,hba1c,NCT01106677,f5,arm_f_2_uaa10580,-0.435,0.07,bocf
41,hba1c,NCT01106690,f5,(Intercept),3.608,0.315,bocf
41,hba1c,NCT01106690,f5,value_1,0.498,0.039,bocf
41,hba1c,NCT01106690,f5,arm_f_2_uaa10582,-0.545,0.09,bocf
41,hba1c,NCT01106690,f5,arm_f_2_uaa10583,-0.454,0.09,bocf
41,hba1c,NCT01137812,f5,(Intercept),1.936,0.28,bocf
41,hba1c,NCT01137812,f5,value_1,0.702,0.034,bocf
41,hba1c,NCT01137812,f5,arm_f_2_uaa10614,-0.27,0.062,bocf
41,hba1c,NCT01381900,f5,(Intercept),2.441,0.269,bocf
41,hba1c,NCT01381900,f5,value_1,0.646,0.033,bocf
41,hba1c,NCT01381900,f5,arm_f_2_uaa10741,-0.394,0.071,bocf
41,hba1c,NCT01381900,f5,arm_f_2_uaa10742,-0.48,0.071,bocf
41,hba1c,NCT01809327,f5,(Intercept),3.124,0.27,bocf
41,hba1c,NCT01809327,f5,value_1,0.525,0.029,bocf
41,hba1c,NCT01809327,f5,arm_f_2_uaa10933,-0.033,0.11,bocf
41,hba1c,NCT01809327,f5,arm_f_2_uaa10934,-0.18,0.11,bocf
41,hba1c,NCT01809327,f5,arm_f_2_uaa10935,-0.418,0.11,bocf
41,hba1c,NCT01809327,f5,arm_f_2_uaa10936,-0.378,0.11,bocf
41,hba1c,NCT01989754,f5,(Intercept),3.474,0.127,bocf
41,hba1c,NCT01989754,f5,value_1,0.565,0.015,bocf
41,hba1c,NCT01989754,f5,arm_f_2_uaa10994,-0.446,0.029,bocf
41,hba1c,NCT02025907,f5,(Intercept),2.328,0.657,bocf
41,hba1c,NCT02025907,f5,value_1,0.723,0.078,bocf
41,hba1c,NCT02025907,f5,arm_f_2_uaa11013,-0.655,0.129,bocf
41,hba1c,NCT02065791,f5,(Intercept),3.669,0.135,bocf
41,hba1c,NCT02065791,f5,value_1,0.527,0.016,bocf
41,hba1c,NCT02065791,f5,arm_f_2_uaa11038,-0.126,0.042,bocf
41,hba1c,NCT00819091,f5,(Intercept),2.082,0.574,bocf
41,hba1c,NCT00819091,f5,value_1,0.729,0.066,bocf
41,hba1c,NCT00819091,f5,arm_f_2_Linagliptin,-0.245,0.111,bocf
41,hba1c,NCT00800683,f5,(Intercept),0.455,0.515,bocf
41,hba1c,NCT00800683,f5,value_1,0.942,0.062,bocf
41,hba1c,NCT00800683,f5,arm_f_2_Placebo,-0.347,0.119,bocf
41,hba1c,NCT00740051,f5,(Intercept),4.411,0.548,bocf
41,hba1c,NCT00740051,f5,value_1,0.364,0.067,bocf
41,hba1c,NCT00740051,f5,arm_f_2_Linagliptin,0.308,0.13,bocf
41,hba1c,NCT00996658,f5,(Intercept),2.959,0.591,bocf
41,hba1c,NCT00996658,f5,value_1,0.603,0.069,bocf
41,hba1c,NCT00996658,f5,arm_f_2_Linagliptin,-0.557,0.12,bocf
41,hba1c,NCT01084005,f5,(Intercept),3.245,0.396,bocf
41,hba1c,NCT01084005,f5,value_1,0.575,0.051,bocf
41,hba1c,NCT01084005,f5,arm_f_2_Linagliptin,-0.548,0.081,bocf
41,hba1c,NCT01087502,f5,(Intercept),0.837,0.372,bocf
41,hba1c,NCT01087502,f5,value_1,0.889,0.046,bocf
41,hba1c,NCT01087502,f5,arm_f_2_Linagliptin,-0.364,0.084,bocf
41,hba1c,NCT01194830,f5,(Intercept),2.995,0.622,bocf
41,hba1c,NCT01194830,f5,value_1,0.612,0.07,bocf
41,hba1c,NCT01194830,f5,arm_f_2_Linagliptin,-0.356,0.152,bocf
41,hba1c,NCT02182830,f5,(Intercept),2.021,0.591,bocf
41,hba1c,NCT02182830,f5,value_1,0.754,0.068,bocf
41,hba1c,NCT02182830,f5,arm_f_2_Empagliflozin 10-25mg,-0.542,0.137,bocf
41,hba1c,NCT02453555,f5,(Intercept),4.29,0.475,bocf
41,hba1c,NCT02453555,f5,value_1,0.399,0.056,bocf
41,hba1c,NCT02453555,f5,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.468,0.081,bocf
41,hba1c,NCT00763451,f5,(Intercept),3.443,0.362,bocf
41,hba1c,NCT00763451,f5,value_1,0.502,0.044,bocf
41,hba1c,NCT00763451,f5,arm_f_2_Lixisenatide 1-step titration,-0.218,0.094,bocf
41,hba1c,NCT00763451,f5,arm_f_2_Lixisenatide 2-step titration,-0.056,0.094,bocf
41,hba1c,NCT00976937,f5,(Intercept),1.427,0.471,bocf
41,hba1c,NCT00976937,f5,value_1,0.742,0.058,bocf
41,hba1c,NCT00976937,f5,arm_f_2_Lixisenatide,0.011,0.108,bocf
41,hba1c,NCT00866658,f5,(Intercept),2.779,0.584,bocf
41,hba1c,NCT00866658,f5,value_1,0.658,0.068,bocf
41,hba1c,NCT00866658,f5,arm_f_2_Lixisenatide 2-step titration,-0.877,0.103,bocf
41,hba1c,NCT01169779,f5,(Intercept),1.681,0.423,bocf
41,hba1c,NCT01169779,f5,value_1,0.738,0.053,bocf
41,hba1c,NCT01169779,f5,arm_f_2_Lixisenatide,-0.428,0.081,bocf
41,hba1c,NCT01632163,f5,(Intercept),1.327,0.552,bocf
41,hba1c,NCT01632163,f5,value_1,0.829,0.069,bocf
41,hba1c,NCT01632163,f5,arm_f_2_Lixisenatide,-0.232,0.094,bocf
41,hba1c,NCT01798706,f5,(Intercept),2.078,0.517,bocf
41,hba1c,NCT01798706,f5,value_1,0.732,0.064,bocf
41,hba1c,NCT01798706,f5,arm_f_2_Lixisenatide,-0.564,0.091,bocf
41,hba1c,NCT00712673,f5,(Intercept),3.174,0.315,bocf
41,hba1c,NCT00712673,f5,value_1,0.542,0.038,bocf
41,hba1c,NCT00712673,f5,arm_f_2_Lixisenatide evening,-0.105,0.092,bocf
41,hba1c,NCT00712673,f5,arm_f_2_Lixisenatide morning,-0.182,0.092,bocf
41,hba1c,NCT00713830,f5,(Intercept),2.702,0.294,bocf
41,hba1c,NCT00713830,f5,value_1,0.64,0.035,bocf
41,hba1c,NCT00713830,f5,arm_f_2_Lixisenatide,-0.242,0.065,bocf
41,hba1c,NCT00715624,f5,(Intercept),2.235,0.443,bocf
41,hba1c,NCT00715624,f5,value_1,0.686,0.052,bocf
41,hba1c,NCT00715624,f5,arm_f_2_Lixisenatide,-0.037,0.096,bocf
41,hba1c,NCT00763815,f5,(Intercept),4.706,0.358,bocf
41,hba1c,NCT00763815,f5,value_1,0.338,0.044,bocf
41,hba1c,NCT00763815,f5,arm_f_2_Lixisenatide,-0.297,0.08,bocf
41,hba1c,NCT00688701,f5,(Intercept),0.647,0.422,bocf
41,hba1c,NCT00688701,f5,value_1,0.884,0.051,bocf
41,hba1c,NCT00688701,f5,arm_f_2_Lixisenatide 1-step titration,-0.356,0.114,bocf
41,hba1c,NCT00688701,f5,arm_f_2_Lixisenatide 2-step titration,-0.178,0.113,bocf
41,hba1c,NCT00707031,f5,(Intercept),1.85,0.335,bocf
41,hba1c,NCT00707031,f5,value_1,0.667,0.042,bocf
41,hba1c,NCT00707031,f5,arm_f_2_Lixisenatide QD,0.237,0.068,bocf
41,hba1c,NCT01648582,f5,(Intercept),2.888,0.279,bocf
41,hba1c,NCT01648582,f5,value_1,0.561,0.033,bocf
41,hba1c,NCT01648582,f5,arm_f_2_Dulaglutide 0.75,-0.147,0.088,bocf
41,hba1c,NCT01648582,f5,arm_f_2_Dulaglutide 1.5,-0.464,0.088,bocf
41,hba1c,NCT01558271,f5,(Intercept),3.557,0.372,bocf
41,hba1c,NCT01558271,f5,value_1,0.572,0.044,bocf
41,hba1c,NCT01558271,f5,arm_f_2_Dulaglutide 0.75mg,-1.46,0.105,bocf
41,hba1c,NCT01558271,f5,arm_f_2_Liraglutide 0.3/0.6/0.9mg,-1.333,0.115,bocf
41,hba1c,NCT02750410,f5,(Intercept),3.541,0.754,bocf
41,hba1c,NCT02750410,f5,value_1,0.5,0.086,bocf
41,hba1c,NCT02750410,f5,arm_f_2_Dula 0.75mg,-0.418,0.14,bocf
41,hba1c,NCT01768559,f5,(Intercept),3.577,0.321,bocf
41,hba1c,NCT01768559,f5,value_1,0.455,0.041,bocf
41,hba1c,NCT01768559,f5,arm_f_2_Lixisenatide,0.098,0.051,bocf
41,hba1c,NCT00975286,f5,(Intercept),1.03,0.383,bocf
41,hba1c,NCT00975286,f5,value_1,0.844,0.05,bocf
41,hba1c,NCT00975286,f5,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.198,0.054,bocf
41,hba1c,NCT01632007,f5,(Intercept),1.032,0.363,bocf
41,hba1c,NCT01632007,f5,value_1,0.891,0.044,bocf
41,hba1c,NCT01632007,f5,arm_f_2_Alogliptin,-0.65,0.106,bocf
41,hba1c,NCT01632007,f5,arm_f_2_Trelagliptin,-0.498,0.104,bocf
41,hba1c,NCT01619059,f5,(Intercept),1.533,0.379,bocf
41,hba1c,NCT01619059,f5,value_1,0.776,0.047,bocf
41,hba1c,NCT01619059,f5,arm_f_2_SAXA PLUS DAPA PLUS MET,-0.339,0.083,bocf
41,hba1c,NCT00968812,f6,(Intercept),3.237,0.306,bocf
41,hba1c,NCT00968812,f6,value_1,0.575,0.026,bocf
41,hba1c,NCT00968812,f6,age10,-0.11,0.039,bocf
41,hba1c,NCT00968812,f6,arm_f_2_uaa10456,-0.623,0.296,bocf
41,hba1c,NCT00968812,f6,arm_f_2_uaa10457,-0.696,0.298,bocf
41,hba1c,NCT00968812,f6,age10:arm_f_2_uaa10456,0.117,0.053,bocf
41,hba1c,NCT00968812,f6,age10:arm_f_2_uaa10457,0.115,0.054,bocf
41,hba1c,NCT01032629,f6,(Intercept),3.16,0.265,bocf
41,hba1c,NCT01032629,f6,value_1,0.68,0.018,bocf
41,hba1c,NCT01032629,f6,age10,-0.084,0.035,bocf
41,hba1c,NCT01032629,f6,arm_f_2_uaa10512,0.173,0.298,bocf
41,hba1c,NCT01032629,f6,arm_f_2_uaa10514,-0.531,0.299,bocf
41,hba1c,NCT01032629,f6,age10:arm_f_2_uaa10512,-0.051,0.049,bocf
41,hba1c,NCT01032629,f6,age10:arm_f_2_uaa10514,0.06,0.049,bocf
41,hba1c,NCT01106625,f6,(Intercept),3.391,0.642,bocf
41,hba1c,NCT01106625,f6,value_1,0.564,0.044,bocf
41,hba1c,NCT01106625,f6,age10,-0.025,0.087,bocf
41,hba1c,NCT01106625,f6,arm_f_2_uaa10569,-0.433,0.631,bocf
41,hba1c,NCT01106625,f6,arm_f_2_uaa10570,-0.707,0.671,bocf
41,hba1c,NCT01106625,f6,age10:arm_f_2_uaa10569,-0.003,0.109,bocf
41,hba1c,NCT01106625,f6,age10:arm_f_2_uaa10570,0.016,0.117,bocf
41,hba1c,NCT01081834,f6,(Intercept),2.466,0.428,bocf
41,hba1c,NCT01081834,f6,value_1,0.711,0.035,bocf
41,hba1c,NCT01081834,f6,age10,-0.053,0.054,bocf
41,hba1c,NCT01081834,f6,arm_f_2_uaa10548,-1.012,0.43,bocf
41,hba1c,NCT01081834,f6,arm_f_2_uaa10549,-1.398,0.446,bocf
41,hba1c,NCT01081834,f6,age10:arm_f_2_uaa10548,0.086,0.076,bocf
41,hba1c,NCT01081834,f6,age10:arm_f_2_uaa10549,0.117,0.079,bocf
41,hba1c,NCT01106651,f6,(Intercept),3.58,0.531,bocf
41,hba1c,NCT01106651,f6,value_1,0.639,0.033,bocf
41,hba1c,NCT01106651,f6,age10,-0.142,0.07,bocf
41,hba1c,NCT01106651,f6,arm_f_2_uaa10573,-1.128,0.619,bocf
41,hba1c,NCT01106651,f6,arm_f_2_uaa10574,-1.262,0.646,bocf
41,hba1c,NCT01106651,f6,age10:arm_f_2_uaa10573,0.111,0.097,bocf
41,hba1c,NCT01106651,f6,age10:arm_f_2_uaa10574,0.114,0.102,bocf
41,hba1c,NCT01106677,f6,(Intercept),3.189,0.381,bocf
41,hba1c,NCT01106677,f6,value_1,0.611,0.024,bocf
41,hba1c,NCT01106677,f6,age10,-0.078,0.058,bocf
41,hba1c,NCT01106677,f6,arm_f_2_uaa10577,-0.782,0.393,bocf
41,hba1c,NCT01106677,f6,arm_f_2_uaa10578,-1.224,0.397,bocf
41,hba1c,NCT01106677,f6,arm_f_2_uaa10580,-0.327,0.391,bocf
41,hba1c,NCT01106677,f6,age10:arm_f_2_uaa10577,0.079,0.072,bocf
41,hba1c,NCT01106677,f6,age10:arm_f_2_uaa10578,0.133,0.073,bocf
41,hba1c,NCT01106677,f6,age10:arm_f_2_uaa10580,-0.02,0.072,bocf
41,hba1c,NCT01106690,f6,(Intercept),4.396,0.528,bocf
41,hba1c,NCT01106690,f6,value_1,0.489,0.039,bocf
41,hba1c,NCT01106690,f6,age10,-0.124,0.066,bocf
41,hba1c,NCT01106690,f6,arm_f_2_uaa10582,-1.01,0.526,bocf
41,hba1c,NCT01106690,f6,arm_f_2_uaa10583,-1.797,0.522,bocf
41,hba1c,NCT01106690,f6,age10:arm_f_2_uaa10582,0.079,0.09,bocf
41,hba1c,NCT01106690,f6,age10:arm_f_2_uaa10583,0.234,0.09,bocf
41,hba1c,NCT01137812,f6,(Intercept),2.565,0.414,bocf
41,hba1c,NCT01137812,f6,value_1,0.701,0.034,bocf
41,hba1c,NCT01137812,f6,age10,-0.109,0.048,bocf
41,hba1c,NCT01137812,f6,arm_f_2_uaa10614,-1.302,0.378,bocf
41,hba1c,NCT01137812,f6,age10:arm_f_2_uaa10614,0.182,0.066,bocf
41,hba1c,NCT01381900,f6,(Intercept),2.225,0.358,bocf
41,hba1c,NCT01381900,f6,value_1,0.647,0.033,bocf
41,hba1c,NCT01381900,f6,age10,0.043,0.048,bocf
41,hba1c,NCT01381900,f6,arm_f_2_uaa10741,-0.119,0.362,bocf
41,hba1c,NCT01381900,f6,arm_f_2_uaa10742,-0.368,0.343,bocf
41,hba1c,NCT01381900,f6,age10:arm_f_2_uaa10741,-0.056,0.072,bocf
41,hba1c,NCT01381900,f6,age10:arm_f_2_uaa10742,-0.023,0.068,bocf
41,hba1c,NCT01809327,f6,(Intercept),3.368,0.494,bocf
41,hba1c,NCT01809327,f6,value_1,0.529,0.03,bocf
41,hba1c,NCT01809327,f6,age10,-0.054,0.077,bocf
41,hba1c,NCT01809327,f6,arm_f_2_uaa10933,-0.565,0.555,bocf
41,hba1c,NCT01809327,f6,arm_f_2_uaa10934,-1.391,0.594,bocf
41,hba1c,NCT01809327,f6,arm_f_2_uaa10935,-0.711,0.585,bocf
41,hba1c,NCT01809327,f6,arm_f_2_uaa10936,-0.689,0.577,bocf
41,hba1c,NCT01809327,f6,age10:arm_f_2_uaa10933,0.104,0.106,bocf
41,hba1c,NCT01809327,f6,age10:arm_f_2_uaa10934,0.23,0.111,bocf
41,hba1c,NCT01809327,f6,age10:arm_f_2_uaa10935,0.056,0.112,bocf
41,hba1c,NCT01809327,f6,age10:arm_f_2_uaa10936,0.06,0.108,bocf
41,hba1c,NCT01989754,f6,(Intercept),4.53,0.205,bocf
41,hba1c,NCT01989754,f6,value_1,0.558,0.015,bocf
41,hba1c,NCT01989754,f6,age10,-0.159,0.024,bocf
41,hba1c,NCT01989754,f6,arm_f_2_uaa10994,-1.513,0.213,bocf
41,hba1c,NCT01989754,f6,age10:arm_f_2_uaa10994,0.171,0.034,bocf
41,hba1c,NCT02025907,f6,(Intercept),2.991,0.882,bocf
41,hba1c,NCT02025907,f6,value_1,0.716,0.078,bocf
41,hba1c,NCT02025907,f6,age10,-0.106,0.092,bocf
41,hba1c,NCT02025907,f6,arm_f_2_uaa11013,-1.344,0.771,bocf
41,hba1c,NCT02025907,f6,age10:arm_f_2_uaa11013,0.121,0.133,bocf
41,hba1c,NCT02065791,f6,(Intercept),4.202,0.218,bocf
41,hba1c,NCT02065791,f6,value_1,0.518,0.016,bocf
41,hba1c,NCT02065791,f6,age10,-0.082,0.029,bocf
41,hba1c,NCT02065791,f6,arm_f_2_uaa11038,0.155,0.232,bocf
41,hba1c,NCT02065791,f6,age10:arm_f_2_uaa11038,-0.051,0.041,bocf
41,hba1c,NCT00819091,f6,(Intercept),2.495,0.766,bocf
41,hba1c,NCT00819091,f6,value_1,0.728,0.067,bocf
41,hba1c,NCT00819091,f6,age10,-0.072,0.089,bocf
41,hba1c,NCT00819091,f6,arm_f_2_Linagliptin,-0.622,0.637,bocf
41,hba1c,NCT00819091,f6,age10:arm_f_2_Linagliptin,0.068,0.111,bocf
41,hba1c,NCT00800683,f6,(Intercept),0.82,0.839,bocf
41,hba1c,NCT00800683,f6,value_1,0.927,0.063,bocf
41,hba1c,NCT00800683,f6,age10,-0.037,0.091,bocf
41,hba1c,NCT00800683,f6,arm_f_2_Placebo,-0.073,0.774,bocf
41,hba1c,NCT00800683,f6,age10:arm_f_2_Placebo,-0.044,0.118,bocf
41,hba1c,NCT00740051,f6,(Intercept),4.047,0.886,bocf
41,hba1c,NCT00740051,f6,value_1,0.365,0.067,bocf
41,hba1c,NCT00740051,f6,age10,0.063,0.111,bocf
41,hba1c,NCT00740051,f6,arm_f_2_Linagliptin,0.982,0.756,bocf
41,hba1c,NCT00740051,f6,age10:arm_f_2_Linagliptin,-0.119,0.132,bocf
41,hba1c,NCT00996658,f6,(Intercept),3.457,0.884,bocf
41,hba1c,NCT00996658,f6,value_1,0.602,0.069,bocf
41,hba1c,NCT00996658,f6,age10,-0.089,0.117,bocf
41,hba1c,NCT00996658,f6,arm_f_2_Linagliptin,-1.026,0.759,bocf
41,hba1c,NCT00996658,f6,age10:arm_f_2_Linagliptin,0.085,0.137,bocf
41,hba1c,NCT01084005,f6,(Intercept),2.757,1.278,bocf
41,hba1c,NCT01084005,f6,value_1,0.576,0.051,bocf
41,hba1c,NCT01084005,f6,age10,0.063,0.161,bocf
41,hba1c,NCT01084005,f6,arm_f_2_Linagliptin,-0.524,1.482,bocf
41,hba1c,NCT01084005,f6,age10:arm_f_2_Linagliptin,-0.003,0.198,bocf
41,hba1c,NCT01087502,f6,(Intercept),1.249,0.586,bocf
41,hba1c,NCT01087502,f6,value_1,0.885,0.046,bocf
41,hba1c,NCT01087502,f6,age10,-0.057,0.063,bocf
41,hba1c,NCT01087502,f6,arm_f_2_Linagliptin,-0.622,0.614,bocf
41,hba1c,NCT01087502,f6,age10:arm_f_2_Linagliptin,0.039,0.091,bocf
41,hba1c,NCT01194830,f6,(Intercept),3.246,0.896,bocf
41,hba1c,NCT01194830,f6,value_1,0.597,0.071,bocf
41,hba1c,NCT01194830,f6,age10,-0.021,0.105,bocf
41,hba1c,NCT01194830,f6,arm_f_2_Linagliptin,0.326,0.825,bocf
41,hba1c,NCT01194830,f6,age10:arm_f_2_Linagliptin,-0.127,0.151,bocf
41,hba1c,NCT02182830,f6,(Intercept),2.217,0.909,bocf
41,hba1c,NCT02182830,f6,value_1,0.755,0.069,bocf
41,hba1c,NCT02182830,f6,age10,-0.036,0.106,bocf
41,hba1c,NCT02182830,f6,arm_f_2_Empagliflozin 10-25mg,-1.18,0.851,bocf
41,hba1c,NCT02182830,f6,age10:arm_f_2_Empagliflozin 10-25mg,0.113,0.148,bocf
41,hba1c,NCT02453555,f6,(Intercept),3.647,0.652,bocf
41,hba1c,NCT02453555,f6,value_1,0.416,0.057,bocf
41,hba1c,NCT02453555,f6,age10,0.083,0.062,bocf
41,hba1c,NCT02453555,f6,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.347,0.473,bocf
41,hba1c,NCT02453555,f6,age10:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.02,0.078,bocf
41,hba1c,NCT00763451,f6,(Intercept),3.817,0.546,bocf
41,hba1c,NCT00763451,f6,value_1,0.495,0.045,bocf
41,hba1c,NCT00763451,f6,age10,-0.054,0.067,bocf
41,hba1c,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,-0.122,0.576,bocf
41,hba1c,NCT00763451,f6,arm_f_2_Lixisenatide 2-step titration,0.202,0.579,bocf
41,hba1c,NCT00763451,f6,age10:arm_f_2_Lixisenatide 1-step titration,-0.02,0.1,bocf
41,hba1c,NCT00763451,f6,age10:arm_f_2_Lixisenatide 2-step titration,-0.051,0.102,bocf
41,hba1c,NCT00976937,f6,(Intercept),1.521,0.851,bocf
41,hba1c,NCT00976937,f6,value_1,0.742,0.058,bocf
41,hba1c,NCT00976937,f6,age10,-0.022,0.162,bocf
41,hba1c,NCT00976937,f6,arm_f_2_Lixisenatide,-0.051,0.949,bocf
41,hba1c,NCT00976937,f6,age10:arm_f_2_Lixisenatide,0.014,0.219,bocf
41,hba1c,NCT00866658,f6,(Intercept),3.75,0.73,bocf
41,hba1c,NCT00866658,f6,value_1,0.644,0.068,bocf
41,hba1c,NCT00866658,f6,age10,-0.147,0.071,bocf
41,hba1c,NCT00866658,f6,arm_f_2_Lixisenatide 2-step titration,-1.26,0.598,bocf
41,hba1c,NCT00866658,f6,age10:arm_f_2_Lixisenatide 2-step titration,0.067,0.101,bocf
41,hba1c,NCT01169779,f6,(Intercept),1.882,0.51,bocf
41,hba1c,NCT01169779,f6,value_1,0.744,0.054,bocf
41,hba1c,NCT01169779,f6,age10,-0.046,0.055,bocf
41,hba1c,NCT01169779,f6,arm_f_2_Lixisenatide,-0.97,0.439,bocf
41,hba1c,NCT01169779,f6,age10:arm_f_2_Lixisenatide,0.099,0.079,bocf
41,hba1c,NCT01632163,f6,(Intercept),1.535,0.646,bocf
41,hba1c,NCT01632163,f6,value_1,0.835,0.069,bocf
41,hba1c,NCT01632163,f6,age10,-0.046,0.072,bocf
41,hba1c,NCT01632163,f6,arm_f_2_Lixisenatide,-0.421,0.561,bocf
41,hba1c,NCT01632163,f6,age10:arm_f_2_Lixisenatide,0.034,0.102,bocf
41,hba1c,NCT01798706,f6,(Intercept),0.27,1.385,bocf
41,hba1c,NCT01798706,f6,value_1,0.729,0.064,bocf
41,hba1c,NCT01798706,f6,age10,0.246,0.17,bocf
41,hba1c,NCT01798706,f6,arm_f_2_Lixisenatide,0.367,1.762,bocf
41,hba1c,NCT01798706,f6,age10:arm_f_2_Lixisenatide,-0.125,0.237,bocf
41,hba1c,NCT00712673,f6,(Intercept),3.682,0.529,bocf
41,hba1c,NCT00712673,f6,value_1,0.539,0.038,bocf
41,hba1c,NCT00712673,f6,age10,-0.087,0.075,bocf
41,hba1c,NCT00712673,f6,arm_f_2_Lixisenatide evening,-0.755,0.525,bocf
41,hba1c,NCT00712673,f6,arm_f_2_Lixisenatide morning,-0.217,0.548,bocf
41,hba1c,NCT00712673,f6,age10:arm_f_2_Lixisenatide evening,0.118,0.094,bocf
41,hba1c,NCT00712673,f6,age10:arm_f_2_Lixisenatide morning,0.006,0.099,bocf
41,hba1c,NCT00713830,f6,(Intercept),3.347,0.439,bocf
41,hba1c,NCT00713830,f6,value_1,0.625,0.035,bocf
41,hba1c,NCT00713830,f6,age10,-0.09,0.052,bocf
