trials,outcome,nct_id,nct_id2,models,row,col,r,outcome_method
41,hba1c,NCT01989754,NCT01989754,f7,(Intercept),arm_f_2_uaa10994,-0.152,bocf
41,hba1c,NCT01989754,NCT01989754,f7,value_1,arm_f_2_uaa10994,-0.026,bocf
41,hba1c,NCT01989754,NCT01989754,f7,sex,arm_f_2_uaa10994,0.55,bocf
41,hba1c,NCT01989754,NCT01989754,f7,(Intercept),sex:arm_f_2_uaa10994,0.118,bocf
41,hba1c,NCT01989754,NCT01989754,f7,value_1,sex:arm_f_2_uaa10994,0.023,bocf
41,hba1c,NCT01989754,NCT01989754,f7,sex,sex:arm_f_2_uaa10994,-0.703,bocf
41,hba1c,NCT01989754,NCT01989754,f7,arm_f_2_uaa10994,sex:arm_f_2_uaa10994,-0.793,bocf
41,hba1c,NCT02025907,NCT02025907,f7,(Intercept),value_1,-0.98,bocf
41,hba1c,NCT02025907,NCT02025907,f7,(Intercept),sex,-0.19,bocf
41,hba1c,NCT02025907,NCT02025907,f7,value_1,sex,0.048,bocf
41,hba1c,NCT02025907,NCT02025907,f7,(Intercept),arm_f_2_uaa11013,-0.117,bocf
41,hba1c,NCT02025907,NCT02025907,f7,value_1,arm_f_2_uaa11013,-0.017,bocf
41,hba1c,NCT02025907,NCT02025907,f7,sex,arm_f_2_uaa11013,0.487,bocf
41,hba1c,NCT02025907,NCT02025907,f7,(Intercept),sex:arm_f_2_uaa11013,0.157,bocf
41,hba1c,NCT02025907,NCT02025907,f7,value_1,sex:arm_f_2_uaa11013,-0.058,bocf
41,hba1c,NCT02025907,NCT02025907,f7,sex,sex:arm_f_2_uaa11013,-0.703,bocf
41,hba1c,NCT02025907,NCT02025907,f7,arm_f_2_uaa11013,sex:arm_f_2_uaa11013,-0.752,bocf
41,hba1c,NCT02065791,NCT02065791,f7,(Intercept),value_1,-0.936,bocf
41,hba1c,NCT02065791,NCT02065791,f7,(Intercept),sex,-0.375,bocf
41,hba1c,NCT02065791,NCT02065791,f7,value_1,sex,0.095,bocf
41,hba1c,NCT02065791,NCT02065791,f7,(Intercept),arm_f_2_uaa11038,-0.257,bocf
41,hba1c,NCT02065791,NCT02065791,f7,value_1,arm_f_2_uaa11038,0.006,bocf
41,hba1c,NCT02065791,NCT02065791,f7,sex,arm_f_2_uaa11038,0.583,bocf
41,hba1c,NCT02065791,NCT02065791,f7,(Intercept),sex:arm_f_2_uaa11038,0.215,bocf
41,hba1c,NCT02065791,NCT02065791,f7,value_1,sex:arm_f_2_uaa11038,-0.011,bocf
41,hba1c,NCT02065791,NCT02065791,f7,sex,sex:arm_f_2_uaa11038,-0.71,bocf
41,hba1c,NCT02065791,NCT02065791,f7,arm_f_2_uaa11038,sex:arm_f_2_uaa11038,-0.814,bocf
41,hba1c,NCT00819091,NCT00819091,f7,(Intercept),value_1,-0.968,bocf
41,hba1c,NCT00819091,NCT00819091,f7,(Intercept),sex,-0.245,bocf
41,hba1c,NCT00819091,NCT00819091,f7,value_1,sex,0.048,bocf
41,hba1c,NCT00819091,NCT00819091,f7,(Intercept),arm_f_2_Linagliptin,-0.258,bocf
41,hba1c,NCT00819091,NCT00819091,f7,value_1,arm_f_2_Linagliptin,0.045,bocf
41,hba1c,NCT00819091,NCT00819091,f7,sex,arm_f_2_Linagliptin,0.68,bocf
41,hba1c,NCT00819091,NCT00819091,f7,(Intercept),sex:arm_f_2_Linagliptin,0.22,bocf
41,hba1c,NCT00819091,NCT00819091,f7,value_1,sex:arm_f_2_Linagliptin,-0.059,bocf
41,hba1c,NCT00819091,NCT00819091,f7,sex,sex:arm_f_2_Linagliptin,-0.822,bocf
41,hba1c,NCT00819091,NCT00819091,f7,arm_f_2_Linagliptin,sex:arm_f_2_Linagliptin,-0.762,bocf
41,hba1c,NCT00800683,NCT00800683,f7,(Intercept),value_1,-0.971,bocf
41,hba1c,NCT00800683,NCT00800683,f7,(Intercept),sex,-0.15,bocf
41,hba1c,NCT00800683,NCT00800683,f7,value_1,sex,-0.025,bocf
41,hba1c,NCT00800683,NCT00800683,f7,(Intercept),arm_f_2_Placebo,-0.047,bocf
41,hba1c,NCT00800683,NCT00800683,f7,value_1,arm_f_2_Placebo,-0.111,bocf
41,hba1c,NCT00800683,NCT00800683,f7,sex,arm_f_2_Placebo,0.482,bocf
41,hba1c,NCT00800683,NCT00800683,f7,(Intercept),sex:arm_f_2_Placebo,-0.028,bocf
41,hba1c,NCT00800683,NCT00800683,f7,value_1,sex:arm_f_2_Placebo,0.152,bocf
41,hba1c,NCT00800683,NCT00800683,f7,sex,sex:arm_f_2_Placebo,-0.692,bocf
41,hba1c,NCT00800683,NCT00800683,f7,arm_f_2_Placebo,sex:arm_f_2_Placebo,-0.783,bocf
41,hba1c,NCT00740051,NCT00740051,f7,(Intercept),value_1,-0.968,bocf
41,hba1c,NCT00740051,NCT00740051,f7,(Intercept),sex,-0.203,bocf
41,hba1c,NCT00740051,NCT00740051,f7,value_1,sex,0.038,bocf
41,hba1c,NCT00740051,NCT00740051,f7,(Intercept),arm_f_2_Linagliptin,-0.222,bocf
41,hba1c,NCT00740051,NCT00740051,f7,value_1,arm_f_2_Linagliptin,0.013,bocf
41,hba1c,NCT00740051,NCT00740051,f7,sex,arm_f_2_Linagliptin,0.549,bocf
41,hba1c,NCT00740051,NCT00740051,f7,(Intercept),sex:arm_f_2_Linagliptin,0.179,bocf
41,hba1c,NCT00740051,NCT00740051,f7,value_1,sex:arm_f_2_Linagliptin,-0.047,bocf
41,hba1c,NCT00740051,NCT00740051,f7,sex,sex:arm_f_2_Linagliptin,-0.807,bocf
41,hba1c,NCT00740051,NCT00740051,f7,arm_f_2_Linagliptin,sex:arm_f_2_Linagliptin,-0.638,bocf
41,hba1c,NCT00996658,NCT00996658,f7,(Intercept),value_1,-0.97,bocf
41,hba1c,NCT00996658,NCT00996658,f7,(Intercept),sex,-0.212,bocf
41,hba1c,NCT00996658,NCT00996658,f7,value_1,sex,0.034,bocf
41,hba1c,NCT00996658,NCT00996658,f7,(Intercept),arm_f_2_Linagliptin,-0.252,bocf
41,hba1c,NCT00996658,NCT00996658,f7,value_1,arm_f_2_Linagliptin,0.049,bocf
41,hba1c,NCT00996658,NCT00996658,f7,sex,arm_f_2_Linagliptin,0.628,bocf
41,hba1c,NCT00996658,NCT00996658,f7,(Intercept),sex:arm_f_2_Linagliptin,0.165,bocf
41,hba1c,NCT00996658,NCT00996658,f7,value_1,sex:arm_f_2_Linagliptin,-0.018,bocf
41,hba1c,NCT00996658,NCT00996658,f7,sex,sex:arm_f_2_Linagliptin,-0.82,bocf
41,hba1c,NCT00996658,NCT00996658,f7,arm_f_2_Linagliptin,sex:arm_f_2_Linagliptin,-0.72,bocf
41,hba1c,NCT01084005,NCT01084005,f7,(Intercept),value_1,-0.963,bocf
41,hba1c,NCT01084005,NCT01084005,f7,(Intercept),sex,-0.073,bocf
41,hba1c,NCT01084005,NCT01084005,f7,value_1,sex,-0.142,bocf
41,hba1c,NCT01084005,NCT01084005,f7,(Intercept),arm_f_2_Linagliptin,-0.036,bocf
41,hba1c,NCT01084005,NCT01084005,f7,value_1,arm_f_2_Linagliptin,-0.177,bocf
41,hba1c,NCT01084005,NCT01084005,f7,sex,arm_f_2_Linagliptin,0.622,bocf
41,hba1c,NCT01084005,NCT01084005,f7,(Intercept),sex:arm_f_2_Linagliptin,0.004,bocf
41,hba1c,NCT01084005,NCT01084005,f7,value_1,sex:arm_f_2_Linagliptin,0.17,bocf
41,hba1c,NCT01084005,NCT01084005,f7,sex,sex:arm_f_2_Linagliptin,-0.804,bocf
41,hba1c,NCT01084005,NCT01084005,f7,arm_f_2_Linagliptin,sex:arm_f_2_Linagliptin,-0.815,bocf
41,hba1c,NCT01087502,NCT01087502,f7,(Intercept),value_1,-0.966,bocf
41,hba1c,NCT01087502,NCT01087502,f7,(Intercept),sex,-0.231,bocf
41,hba1c,NCT01087502,NCT01087502,f7,value_1,sex,0.025,bocf
41,hba1c,NCT01087502,NCT01087502,f7,(Intercept),arm_f_2_Linagliptin,-0.202,bocf
41,hba1c,NCT01087502,NCT01087502,f7,value_1,arm_f_2_Linagliptin,0.021,bocf
41,hba1c,NCT01087502,NCT01087502,f7,sex,arm_f_2_Linagliptin,0.569,bocf
41,hba1c,NCT01087502,NCT01087502,f7,(Intercept),sex:arm_f_2_Linagliptin,0.183,bocf
41,hba1c,NCT01087502,NCT01087502,f7,value_1,sex:arm_f_2_Linagliptin,-0.04,bocf
41,hba1c,NCT01087502,NCT01087502,f7,sex,sex:arm_f_2_Linagliptin,-0.699,bocf
41,hba1c,NCT01087502,NCT01087502,f7,arm_f_2_Linagliptin,sex:arm_f_2_Linagliptin,-0.796,bocf
41,hba1c,NCT01194830,NCT01194830,f7,(Intercept),value_1,-0.973,bocf
41,hba1c,NCT01194830,NCT01194830,f7,(Intercept),sex,-0.119,bocf
41,hba1c,NCT01194830,NCT01194830,f7,value_1,sex,-0.046,bocf
41,hba1c,NCT01194830,NCT01194830,f7,(Intercept),arm_f_2_Linagliptin,-0.197,bocf
41,hba1c,NCT01194830,NCT01194830,f7,value_1,arm_f_2_Linagliptin,0.045,bocf
41,hba1c,NCT01194830,NCT01194830,f7,sex,arm_f_2_Linagliptin,0.462,bocf
41,hba1c,NCT01194830,NCT01194830,f7,(Intercept),sex:arm_f_2_Linagliptin,0.135,bocf
41,hba1c,NCT01194830,NCT01194830,f7,value_1,sex:arm_f_2_Linagliptin,-0.024,bocf
41,hba1c,NCT01194830,NCT01194830,f7,sex,sex:arm_f_2_Linagliptin,-0.68,bocf
41,hba1c,NCT01194830,NCT01194830,f7,arm_f_2_Linagliptin,sex:arm_f_2_Linagliptin,-0.726,bocf
41,hba1c,NCT02182830,NCT02182830,f7,(Intercept),value_1,-0.974,bocf
41,hba1c,NCT02182830,NCT02182830,f7,(Intercept),sex,-0.053,bocf
41,hba1c,NCT02182830,NCT02182830,f7,value_1,sex,-0.105,bocf
41,hba1c,NCT02182830,NCT02182830,f7,(Intercept),arm_f_2_Empagliflozin 10-25mg,-0.049,bocf
41,hba1c,NCT02182830,NCT02182830,f7,value_1,arm_f_2_Empagliflozin 10-25mg,-0.106,bocf
41,hba1c,NCT02182830,NCT02182830,f7,sex,arm_f_2_Empagliflozin 10-25mg,0.471,bocf
41,hba1c,NCT02182830,NCT02182830,f7,(Intercept),sex:arm_f_2_Empagliflozin 10-25mg,0.007,bocf
41,hba1c,NCT02182830,NCT02182830,f7,value_1,sex:arm_f_2_Empagliflozin 10-25mg,0.105,bocf
41,hba1c,NCT02182830,NCT02182830,f7,sex,sex:arm_f_2_Empagliflozin 10-25mg,-0.708,bocf
41,hba1c,NCT02182830,NCT02182830,f7,arm_f_2_Empagliflozin 10-25mg,sex:arm_f_2_Empagliflozin 10-25mg,-0.723,bocf
41,hba1c,NCT02453555,NCT02453555,f7,(Intercept),value_1,-0.958,bocf
41,hba1c,NCT02453555,NCT02453555,f7,(Intercept),sex,-0.19,bocf
41,hba1c,NCT02453555,NCT02453555,f7,value_1,sex,-0.064,bocf
41,hba1c,NCT02453555,NCT02453555,f7,(Intercept),arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.189,bocf
41,hba1c,NCT02453555,NCT02453555,f7,value_1,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.045,bocf
41,hba1c,NCT02453555,NCT02453555,f7,sex,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,0.713,bocf
41,hba1c,NCT02453555,NCT02453555,f7,(Intercept),sex:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,0.124,bocf
41,hba1c,NCT02453555,NCT02453555,f7,value_1,sex:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,0.083,bocf
41,hba1c,NCT02453555,NCT02453555,f7,sex,sex:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.812,bocf
41,hba1c,NCT02453555,NCT02453555,f7,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,sex:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.881,bocf
41,hba1c,NCT00763451,NCT00763451,f7,(Intercept),value_1,-0.97,bocf
41,hba1c,NCT00763451,NCT00763451,f7,(Intercept),sex,-0.159,bocf
41,hba1c,NCT00763451,NCT00763451,f7,value_1,sex,-0.006,bocf
41,hba1c,NCT00763451,NCT00763451,f7,(Intercept),arm_f_2_Lixisenatide 1-step titration,-0.174,bocf
41,hba1c,NCT00763451,NCT00763451,f7,value_1,arm_f_2_Lixisenatide 1-step titration,0,bocf
41,hba1c,NCT00763451,NCT00763451,f7,sex,arm_f_2_Lixisenatide 1-step titration,0.481,bocf
41,hba1c,NCT00763451,NCT00763451,f7,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.134,bocf
41,hba1c,NCT00763451,NCT00763451,f7,value_1,arm_f_2_Lixisenatide 2-step titration,-0.04,bocf
41,hba1c,NCT00763451,NCT00763451,f7,sex,arm_f_2_Lixisenatide 2-step titration,0.479,bocf
41,hba1c,NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration,0.505,bocf
41,hba1c,NCT00763451,NCT00763451,f7,(Intercept),sex:arm_f_2_Lixisenatide 1-step titration,0.089,bocf
41,hba1c,NCT00763451,NCT00763451,f7,value_1,sex:arm_f_2_Lixisenatide 1-step titration,0.029,bocf
41,hba1c,NCT00763451,NCT00763451,f7,sex,sex:arm_f_2_Lixisenatide 1-step titration,-0.708,bocf
41,hba1c,NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 1-step titration,sex:arm_f_2_Lixisenatide 1-step titration,-0.67,bocf
41,hba1c,NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 2-step titration,sex:arm_f_2_Lixisenatide 1-step titration,-0.34,bocf
41,hba1c,NCT00763451,NCT00763451,f7,(Intercept),sex:arm_f_2_Lixisenatide 2-step titration,0.089,bocf
41,hba1c,NCT00763451,NCT00763451,f7,value_1,sex:arm_f_2_Lixisenatide 2-step titration,0.029,bocf
41,hba1c,NCT00763451,NCT00763451,f7,sex,sex:arm_f_2_Lixisenatide 2-step titration,-0.707,bocf
41,hba1c,NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 1-step titration,sex:arm_f_2_Lixisenatide 2-step titration,-0.34,bocf
41,hba1c,NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 2-step titration,sex:arm_f_2_Lixisenatide 2-step titration,-0.673,bocf
41,hba1c,NCT00763451,NCT00763451,f7,sex:arm_f_2_Lixisenatide 1-step titration,sex:arm_f_2_Lixisenatide 2-step titration,0.501,bocf
41,hba1c,NCT00976937,NCT00976937,f7,(Intercept),value_1,-0.977,bocf
41,hba1c,NCT00976937,NCT00976937,f7,(Intercept),sex,-0.175,bocf
41,hba1c,NCT00976937,NCT00976937,f7,value_1,sex,0.033,bocf
41,hba1c,NCT00976937,NCT00976937,f7,(Intercept),arm_f_2_Lixisenatide,-0.142,bocf
41,hba1c,NCT00976937,NCT00976937,f7,value_1,arm_f_2_Lixisenatide,-0.013,bocf
41,hba1c,NCT00976937,NCT00976937,f7,sex,arm_f_2_Lixisenatide,0.488,bocf
41,hba1c,NCT00976937,NCT00976937,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.128,bocf
41,hba1c,NCT00976937,NCT00976937,f7,value_1,sex:arm_f_2_Lixisenatide,-0.031,bocf
41,hba1c,NCT00976937,NCT00976937,f7,sex,sex:arm_f_2_Lixisenatide,-0.686,bocf
41,hba1c,NCT00976937,NCT00976937,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.63,bocf
41,hba1c,NCT00866658,NCT00866658,f7,(Intercept),value_1,-0.985,bocf
41,hba1c,NCT00866658,NCT00866658,f7,(Intercept),sex,-0.186,bocf
41,hba1c,NCT00866658,NCT00866658,f7,value_1,sex,0.062,bocf
41,hba1c,NCT00866658,NCT00866658,f7,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.163,bocf
41,hba1c,NCT00866658,NCT00866658,f7,value_1,arm_f_2_Lixisenatide 2-step titration,0.037,bocf
41,hba1c,NCT00866658,NCT00866658,f7,sex,arm_f_2_Lixisenatide 2-step titration,0.52,bocf
41,hba1c,NCT00866658,NCT00866658,f7,(Intercept),sex:arm_f_2_Lixisenatide 2-step titration,0.142,bocf
41,hba1c,NCT00866658,NCT00866658,f7,value_1,sex:arm_f_2_Lixisenatide 2-step titration,-0.055,bocf
41,hba1c,NCT00866658,NCT00866658,f7,sex,sex:arm_f_2_Lixisenatide 2-step titration,-0.702,bocf
41,hba1c,NCT00866658,NCT00866658,f7,arm_f_2_Lixisenatide 2-step titration,sex:arm_f_2_Lixisenatide 2-step titration,-0.693,bocf
41,hba1c,NCT01169779,NCT01169779,f7,(Intercept),value_1,-0.983,bocf
41,hba1c,NCT01169779,NCT01169779,f7,(Intercept),sex,-0.023,bocf
41,hba1c,NCT01169779,NCT01169779,f7,value_1,sex,-0.104,bocf
41,hba1c,NCT01169779,NCT01169779,f7,(Intercept),arm_f_2_Lixisenatide,-0.083,bocf
41,hba1c,NCT01169779,NCT01169779,f7,value_1,arm_f_2_Lixisenatide,-0.045,bocf
41,hba1c,NCT01169779,NCT01169779,f7,sex,arm_f_2_Lixisenatide,0.47,bocf
41,hba1c,NCT01169779,NCT01169779,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.084,bocf
41,hba1c,NCT01169779,NCT01169779,f7,value_1,sex:arm_f_2_Lixisenatide,0.006,bocf
41,hba1c,NCT01169779,NCT01169779,f7,sex,sex:arm_f_2_Lixisenatide,-0.707,bocf
41,hba1c,NCT01169779,NCT01169779,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.702,bocf
41,hba1c,NCT01632163,NCT01632163,f7,(Intercept),value_1,-0.985,bocf
41,hba1c,NCT01632163,NCT01632163,f7,(Intercept),sex,-0.285,bocf
41,hba1c,NCT01632163,NCT01632163,f7,value_1,sex,0.162,bocf
41,hba1c,NCT01632163,NCT01632163,f7,(Intercept),arm_f_2_Lixisenatide,-0.171,bocf
41,hba1c,NCT01632163,NCT01632163,f7,value_1,arm_f_2_Lixisenatide,0.055,bocf
41,hba1c,NCT01632163,NCT01632163,f7,sex,arm_f_2_Lixisenatide,0.515,bocf
41,hba1c,NCT01632163,NCT01632163,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.177,bocf
41,hba1c,NCT01632163,NCT01632163,f7,value_1,sex:arm_f_2_Lixisenatide,-0.091,bocf
41,hba1c,NCT01632163,NCT01632163,f7,sex,sex:arm_f_2_Lixisenatide,-0.696,bocf
41,hba1c,NCT01632163,NCT01632163,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.755,bocf
41,hba1c,NCT01798706,NCT01798706,f7,(Intercept),value_1,-0.985,bocf
41,hba1c,NCT01798706,NCT01798706,f7,(Intercept),sex,-0.18,bocf
41,hba1c,NCT01798706,NCT01798706,f7,value_1,sex,0.058,bocf
41,hba1c,NCT01798706,NCT01798706,f7,(Intercept),arm_f_2_Lixisenatide,-0.189,bocf
41,hba1c,NCT01798706,NCT01798706,f7,value_1,arm_f_2_Lixisenatide,0.07,bocf
41,hba1c,NCT01798706,NCT01798706,f7,sex,arm_f_2_Lixisenatide,0.499,bocf
41,hba1c,NCT01798706,NCT01798706,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.182,bocf
41,hba1c,NCT01798706,NCT01798706,f7,value_1,sex:arm_f_2_Lixisenatide,-0.098,bocf
41,hba1c,NCT01798706,NCT01798706,f7,sex,sex:arm_f_2_Lixisenatide,-0.707,bocf
41,hba1c,NCT01798706,NCT01798706,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.716,bocf
41,hba1c,NCT00712673,NCT00712673,f7,(Intercept),value_1,-0.953,bocf
41,hba1c,NCT00712673,NCT00712673,f7,(Intercept),sex,-0.22,bocf
41,hba1c,NCT00712673,NCT00712673,f7,value_1,sex,0.011,bocf
41,hba1c,NCT00712673,NCT00712673,f7,(Intercept),arm_f_2_Lixisenatide evening,-0.22,bocf
41,hba1c,NCT00712673,NCT00712673,f7,value_1,arm_f_2_Lixisenatide evening,-0.019,bocf
41,hba1c,NCT00712673,NCT00712673,f7,sex,arm_f_2_Lixisenatide evening,0.541,bocf
41,hba1c,NCT00712673,NCT00712673,f7,(Intercept),arm_f_2_Lixisenatide morning,-0.242,bocf
41,hba1c,NCT00712673,NCT00712673,f7,value_1,arm_f_2_Lixisenatide morning,-0.001,bocf
41,hba1c,NCT00712673,NCT00712673,f7,sex,arm_f_2_Lixisenatide morning,0.551,bocf
41,hba1c,NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning,0.627,bocf
41,hba1c,NCT00712673,NCT00712673,f7,(Intercept),sex:arm_f_2_Lixisenatide evening,0.15,bocf
41,hba1c,NCT00712673,NCT00712673,f7,value_1,sex:arm_f_2_Lixisenatide evening,0.012,bocf
41,hba1c,NCT00712673,NCT00712673,f7,sex,sex:arm_f_2_Lixisenatide evening,-0.772,bocf
41,hba1c,NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide evening,sex:arm_f_2_Lixisenatide evening,-0.679,bocf
41,hba1c,NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide morning,sex:arm_f_2_Lixisenatide evening,-0.425,bocf
41,hba1c,NCT00712673,NCT00712673,f7,(Intercept),sex:arm_f_2_Lixisenatide morning,0.173,bocf
41,hba1c,NCT00712673,NCT00712673,f7,value_1,sex:arm_f_2_Lixisenatide morning,-0.014,bocf
41,hba1c,NCT00712673,NCT00712673,f7,sex,sex:arm_f_2_Lixisenatide morning,-0.764,bocf
41,hba1c,NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide evening,sex:arm_f_2_Lixisenatide morning,-0.414,bocf
41,hba1c,NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide morning,sex:arm_f_2_Lixisenatide morning,-0.66,bocf
41,hba1c,NCT00712673,NCT00712673,f7,sex:arm_f_2_Lixisenatide evening,sex:arm_f_2_Lixisenatide morning,0.59,bocf
41,hba1c,NCT00713830,NCT00713830,f7,(Intercept),value_1,-0.967,bocf
41,hba1c,NCT00713830,NCT00713830,f7,(Intercept),sex,-0.176,bocf
41,hba1c,NCT00713830,NCT00713830,f7,value_1,sex,-0.01,bocf
41,hba1c,NCT00713830,NCT00713830,f7,(Intercept),arm_f_2_Lixisenatide,-0.189,bocf
41,hba1c,NCT00713830,NCT00713830,f7,value_1,arm_f_2_Lixisenatide,-0.022,bocf
41,hba1c,NCT00713830,NCT00713830,f7,sex,arm_f_2_Lixisenatide,0.597,bocf
41,hba1c,NCT00713830,NCT00713830,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.146,bocf
41,hba1c,NCT00713830,NCT00713830,f7,value_1,sex:arm_f_2_Lixisenatide,0.006,bocf
41,hba1c,NCT00713830,NCT00713830,f7,sex,sex:arm_f_2_Lixisenatide,-0.816,bocf
41,hba1c,NCT00713830,NCT00713830,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.719,bocf
41,hba1c,NCT00715624,NCT00715624,f7,(Intercept),value_1,-0.971,bocf
41,hba1c,NCT00715624,NCT00715624,f7,(Intercept),sex,-0.145,bocf
41,hba1c,NCT00715624,NCT00715624,f7,value_1,sex,-0.023,bocf
41,hba1c,NCT00715624,NCT00715624,f7,(Intercept),arm_f_2_Lixisenatide,-0.162,bocf
41,hba1c,NCT00715624,NCT00715624,f7,value_1,arm_f_2_Lixisenatide,-0.037,bocf
41,hba1c,NCT00715624,NCT00715624,f7,sex,arm_f_2_Lixisenatide,0.57,bocf
41,hba1c,NCT00715624,NCT00715624,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.098,bocf
41,hba1c,NCT00715624,NCT00715624,f7,value_1,sex:arm_f_2_Lixisenatide,0.039,bocf
41,hba1c,NCT00715624,NCT00715624,f7,sex,sex:arm_f_2_Lixisenatide,-0.812,bocf
41,hba1c,NCT00715624,NCT00715624,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.687,bocf
41,hba1c,NCT00763815,NCT00763815,f7,(Intercept),value_1,-0.967,bocf
41,hba1c,NCT00763815,NCT00763815,f7,(Intercept),sex,-0.176,bocf
41,hba1c,NCT00763815,NCT00763815,f7,value_1,sex,-0.006,bocf
41,hba1c,NCT00763815,NCT00763815,f7,(Intercept),arm_f_2_Lixisenatide,-0.216,bocf
41,hba1c,NCT00763815,NCT00763815,f7,value_1,arm_f_2_Lixisenatide,0.01,bocf
41,hba1c,NCT00763815,NCT00763815,f7,sex,arm_f_2_Lixisenatide,0.575,bocf
41,hba1c,NCT00763815,NCT00763815,f7,(Intercept),sex:arm_f_2_Lixisenatide,0.171,bocf
41,hba1c,NCT00763815,NCT00763815,f7,value_1,sex:arm_f_2_Lixisenatide,-0.023,bocf
41,hba1c,NCT00763815,NCT00763815,f7,sex,sex:arm_f_2_Lixisenatide,-0.815,bocf
41,hba1c,NCT00763815,NCT00763815,f7,arm_f_2_Lixisenatide,sex:arm_f_2_Lixisenatide,-0.718,bocf
41,hba1c,NCT00688701,NCT00688701,f7,(Intercept),value_1,-0.964,bocf
41,hba1c,NCT00688701,NCT00688701,f7,(Intercept),sex,-0.2,bocf
41,hba1c,NCT00688701,NCT00688701,f7,value_1,sex,0.014,bocf
41,hba1c,NCT00688701,NCT00688701,f7,(Intercept),arm_f_2_Lixisenatide 1-step titration,-0.211,bocf
41,hba1c,NCT00688701,NCT00688701,f7,value_1,arm_f_2_Lixisenatide 1-step titration,0.025,bocf
41,hba1c,NCT00688701,NCT00688701,f7,sex,arm_f_2_Lixisenatide 1-step titration,0.498,bocf
41,hba1c,NCT00688701,NCT00688701,f7,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.252,bocf
41,hba1c,NCT00688701,NCT00688701,f7,value_1,arm_f_2_Lixisenatide 2-step titration,0.068,bocf
41,hba1c,NCT00688701,NCT00688701,f7,sex,arm_f_2_Lixisenatide 2-step titration,0.497,bocf
41,hba1c,NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration,0.496,bocf
41,hba1c,NCT00688701,NCT00688701,f7,(Intercept),sex:arm_f_2_Lixisenatide 1-step titration,0.15,bocf
41,hba1c,NCT00688701,NCT00688701,f7,value_1,sex:arm_f_2_Lixisenatide 1-step titration,-0.017,bocf
41,hba1c,NCT00688701,NCT00688701,f7,sex,sex:arm_f_2_Lixisenatide 1-step titration,-0.711,bocf
41,hba1c,NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 1-step titration,sex:arm_f_2_Lixisenatide 1-step titration,-0.715,bocf
41,hba1c,NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 2-step titration,sex:arm_f_2_Lixisenatide 1-step titration,-0.354,bocf
41,hba1c,NCT00688701,NCT00688701,f7,(Intercept),sex:arm_f_2_Lixisenatide 2-step titration,0.178,bocf
41,hba1c,NCT00688701,NCT00688701,f7,value_1,sex:arm_f_2_Lixisenatide 2-step titration,-0.046,bocf
41,hba1c,NCT00688701,NCT00688701,f7,sex,sex:arm_f_2_Lixisenatide 2-step titration,-0.715,bocf
41,hba1c,NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 1-step titration,sex:arm_f_2_Lixisenatide 2-step titration,-0.357,bocf
41,hba1c,NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 2-step titration,sex:arm_f_2_Lixisenatide 2-step titration,-0.719,bocf
